label	sentence	w_index
0	The coordination of competing party groups was carried out with surprising ease.	5
0	The Liberal Unionists were admitted to the Carlton Club and a longstanding cause of tension was eradicated.	12
0	The Liberal Unionists were admitted to the Carlton Club and a longstanding cause of conflict was eradicated.	14
0	This was in itself a striking remark on what had already been done : Liberal Unionists who had resisted amalgamation under Balfour and Acland-Hood in 1911 acquiesced meekly under Law and Steel-Maitland in 1912 .	6
0	"On the other aspect , the independence of the Tariff Reform League was a positive benefit : after January 1913 the party supported the tariff policy but was not including them in its immediate programme , so that Central Office could continue to distribute tariff propaganda from the TRL without compromising party policy ."	3
0	"In general , efforts to ensure better coordination were a matter of the gradual building up of contacts , although the improved party morale and the greater efficiency of Central Office had removed their justification for existence ."	14
0	IN this chapter we shall be concerned with phenomena in which the main function is played by the flow of charged particles.	13
0	"It is correct for most of the chapter with formula taken as a constant but fails for ferromagnetic materials , which will be discussed in Section 3.11 ."	15
0	"Experience with practical calculations helps , but even after years of work one usually remains this short of infallibility ."	16
0	"It is possible to study electromagnetic theory without ever mentioning the word electron , but since it has become such a common word and is used so often we can just as well make use of it ."	21
