label	sentence	w_index
0	"However, significant resources are also being made available by the private sector where there is no immediate commercial gain: thus IBM UK Ltd has donated ÃÂ´Ã¯Â¿?.5m. of computing equipment to UNEP and IBM in general is actively supporting other R&D which can be expected to facilitate sustainable development: IBM Europe, for instance, has invested $16m. in its Bergen scientific centre to make it the focal point for the company's environmental modelling and a centre for information on the environment and sustainable development."	70
0	They told me it was a fake.	6
0	"As for me, I tell you as a friend, I feel impotent when confronted with such nature, for my Northern brains were oppressed by a nightmare in those peaceful spots as I felt one ought to do better things with the foliage."	25
0	In another 10 minutes any remaining Oldham doubts were dispelled.	3
0	"After a few more minutes she became restless, and stood up again, her eyes searching the slope of the hillside and the valley below, trying to determine whether some small movement down there was a man on horseback or merely a trick of her imagination."	30
0	Have to cut costs.	3
0	Where is the Wagon Train that seemed permanently to be circling its wagons waiting for a drunken pioneer's wife to have twins in the last of them?	18
0	"Westerns, by their nature, demand more time on location."	6
0	"Paddy Cosgrove, his likely replacement, is a council hack of 21 years standing and ideal backbench fodder, though it is hard to imagine him leading a crusade for Meadowell."	11
0	"While ultimately qualitative, it seems to offer a method for coping with different types of process and incorporating stochastic and truly random events."	13
0	"The scientists hope to raise ÃÂ´Ã¯Â¿?00,000 through an appeal by Windsor Safari Park."	1
0	"Contrast this with the position in jurisdictions where there are three or more degrees of homicide: pleas of guilty to first- and second-degree murders would be less frequent, since there would be the possibility of argument in court( if no bargain was struck beforehand between prosecution and defence), and the defence might succeed in persuading the jury to reduce the degree of the killing."	47
0	The olives had been painted from the asylum at St RÃ¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½my in 1889.	1
0	By 1988 Field End had been joined by another specialist children's respite care unit at Leigh Road.	12
0	"His problem will be that Mrs Thatcher might decide to do it first, and then she will garner the votes."	19
0	"But erm but the thing is they, they the blokes don't have to behind don't see that much do they?"	1
0	"We say we are thirsty when we mean that we fancy a glass of wine, a pint of beer, a gin and tonic or a shot of whisky the pleasure of naming our poison at the end of a busy day or tiresome week."	22
0	"A whirl of blue and rose, for in less formed plungings of water and wind."	12
0	"I thought I could offer a lift if I had a woman with me, someone they know."	6
